etid,company,country,year,date,fine_eur,sector,articles,tier,violation_type,authority,turnover_eur,turnover_year,turnover_basis,turnover_source,turnover_origin,is_financial,confidence,index,url,source_url,row_source,articles_raw,eprivacy
ETid-2887,Property manager,Spain,2025,2025-09-23,600,Real Estate,Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2887,https://www.aepd.es/documento/ps-00322-2024.pdf,powerbi-export-2026-09-20,Art. 32 GDPR,
ETid-287,Property Owner,Spain,2020,2020-06-09,1000,Individuals and Private Associations,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-287,https://www.aepd.es/es/documento/ps-00373-2019.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-300,Property Owner,Spain,2020,2020-06-09,2000,Individuals and Private Associations,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-300,https://www.aepd.es/es/documento/ps-00359-2019.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-1535,Property owner administrative board,Spain,2022,2022-12-20,2000,Individuals and Private Associations,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1535,https://www.aepd.es/es/documento/ps-00125-2022.pdf,powerbi-export-2026-09-20,Art. 5 (1) f) GDPR,
ETid-1008,Property Owner Community,Spain,2022,2022-01-21,1200,Individuals and Private Associations,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1008,https://www.aepd.es/es/documento/ps-00518-2021.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-1019,Property Owner Community,Spain,2022,2022-01-31,1500,Real Estate,Art. 6,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1019,https://www.aepd.es/es/documento/ps-00458-2021.pdf,powerbi-export-2026-09-20,Art. 6 GDPR,
ETid-982,Property Owner Community,Spain,2022,2022-01-11,3000,Individuals and Private Associations,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-982,https://www.aepd.es/es/documento/ps-00448-2021.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-398,Property owners community,Spain,2020,2020-09-16,10000,Real Estate,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-398,https://www.aepd.es/es/documento/ps-00034-2020.pdf,powerbi-export-2026-09-20,Art. 5 GDPR,
ETid-638,Pub owner,Spain,2021,2021-04-19,1500,Accomodation and Hospitality,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-638,https://www.aepd.es/es/documento/ps-00293-2020.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-1425,PUNTO BADAL-BCN S.L.,Spain,2022,2022-10-09,4000,Real Estate,Art. 5|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1425,https://www.aepd.es/es/documento/ps-00145-2022.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 (1) GDPR",
ETid-1934,"PUNTO ROJO LIBROS, S.L.",Spain,2023,2023-06-29,1000,Industry and Commerce,Art. 58,2%,Insufficient cooperation with supervisory authority,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1934,https://www.aepd.es/es/documento/ps-00006-2023.pdf,powerbi-export-2026-09-20,Art. 58 (2) GDPR,
ETid-1861,QUALITY-PROVIDER S.A.,Spain,2023,2023-06-02,20000,Not assigned,Art. 6|Art. 17,4%,Insufficient fulfilment of data subjects rights,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1861,https://www.aepd.es/es/documento/ps-00524-2022.pdf,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 17 GDPR",
ETid-1983,QUALITY-PROVIDER S.A.,Spain,2023,2023-08-01,20000,Not assigned,Art. 58,2%,Insufficient cooperation with supervisory authority,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1983,https://www.aepd.es/es/documento/ps-00204-2023.pdf,powerbi-export-2026-09-20,Art. 58 (1) GDPR,
ETid-2123,QUALITY-PROVIDER S.A.,Spain,2023,2023-11-16,20000,Not assigned,Art. 6|Art. 58,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2123,https://www.aepd.es/documento/ps-00030-2023.pdf,powerbi-export-2026-09-20,"Art. 6 (1) GDPR, Art. 58 (1) GDPR",
ETid-199,Queseria Artesenal Ameco S.L.,Spain,2020,2020-02-03,5000,Industry and Commerce,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-199,https://www.aepd.es/es/documento/ps-00259-2019.pdf,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR",
ETid-1247,"RADIO TELEVISION MADRID, S.A.",Spain,2022,2022-06-23,30000,"Media, Telecoms and Broadcasting",Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1247,https://www.aepd.es/es/documento/ps-00198-2022.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-710,Radiotelevisión del principado de Asturias,Spain,2021,2021-06-07,19600,Employment,Art. 5|Art. 12,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-710,https://www.aepd.es/es/documento/ps-00261-2020.pdf,powerbi-export-2026-09-20,"Art. 5 (1) c) GDPR, Art. 12 GDPR",
ETid-3130,"RAMÓN GRAU, S.L.",Spain,2026,2026-03-13,18000,Employment,Art. 6|Art. 13,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-3130,https://www.aepd.es/documento/ps-00264-2024.pdf,powerbi-export-2026-09-20,"Art. 6 (1) GDPR, Art. 13 GDPR",
ETid-1130,"RAMONA FILMS, S.L.",Spain,2022,2022-04-13,8000,Industry and Commerce,Art. 13,4%,Insufficient fulfilment of information obligations,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1130,https://www.aepd.es/es/documento/ps-00483-2021.pdf,powerbi-export-2026-09-20,"Art. 13 GDPR, Art. 22 (2) LSSI",
ETid-1174,"RAMONA FILMS, S.L.",Spain,2022,2022-05-17,18000,Industry and Commerce,Art. 58,2%,Insufficient cooperation with supervisory authority,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1174,https://www.aepd.es/es/documento/ps-00098-2022.pdf,powerbi-export-2026-09-20,Art. 58 (1) GDPR,
ETid-1485,"Rapido Finance, S.L.",Spain,2022,2022-11-02,2000,"Finance, Insurance and Consulting",Art. 6,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1485,https://www.aepd.es/es/documento/ps-00211-2022.pdf,powerbi-export-2026-09-20,Art. 6 (1) GDPR,
ETid-1863,"RCI BANQUE, S.A. SUCURSAL EN ESPAÑA",Spain,2023,2023-06-07,20000,"Finance, Insurance and Consulting",Art. 17,4%,Insufficient fulfilment of data subjects rights,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1863,https://www.aepd.es/es/documento/ps-00369-2022.pdf,powerbi-export-2026-09-20,Art. 17 GDPR,
ETid-1942,RCL CRUISES LTD,Spain,2023,2023-07-07,15000,Accomodation and Hospitality,Art. 5|Art. 32,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1942,https://www.aepd.es/es/documento/ps-00207-2022.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 GDPR",
ETid-970,REAL CLUB NÁUTICO DE RIBADEO,Spain,2021,2021-12-28,6000,Individuals and Private Associations,Art. 6,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-970,https://www.aepd.es/es/documento/ps-00493-2020.pdf,powerbi-export-2026-09-20,Art. 6 (1) GDPR,
ETid-1764,Real Federación Española de Tenis de Mesa,Spain,2023,2023-04-04,10000,Individuals and Private Associations,Art. 9,4%,Insufficient fulfilment of information obligations,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1764,https://www.aepd.es/es/documento/ps-00051-2022.pdf,powerbi-export-2026-09-20,Art. 9 (2) GDPR,
ETid-2847,REAL FEDERACIÓN ESPAÑOLA DE TENIS DE MESA,Spain,2025,2025-08-12,1600,Individuals and Private Associations,Art. 5,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2847,https://www.aepd.es/documento/ps-00305-2024.pdf,powerbi-export-2026-09-20,Art. 5 (1) f) GDPR,
ETid-2848,REAL SOCIEDAD DE FUTBOL S.A.D.,Spain,2025,2025-08-12,66000,Individuals and Private Associations,Art. 5|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2848,https://www.aepd.es/documento/ps-00286-2025.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 GDPR",
ETid-450,Recambios Villalegre S.L.,Spain,2020,2020-11-23,12000,Industry and Commerce,Art. 6|Art. 13,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-450,https://www.aepd.es/es/documento/ps-00227-2020.pdf,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 13 GDPR",
ETid-1071,"RECLAMADOR, S.L.",Spain,2022,2022-02-14,1600,"Finance, Insurance and Consulting",Art. 17,4%,Insufficient fulfilment of data subjects rights,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1071,https://www.aepd.es/es/documento/ps-00540-2021.pdf,powerbi-export-2026-09-20,"Art. 17 GDPR, Art. 21 LSSI",
ETid-2735,RED ESPAÑOLA DE IDENTIFICACIÓN DE ANIMALES DE COMPAÑÍA,Spain,2025,2025-05-20,360,Individuals and Private Associations,Art. 58,2%,Insufficient cooperation with supervisory authority,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2735,https://www.aepd.es/documento/ps-00212-2025.pdf,powerbi-export-2026-09-20,Art. 58 (1) GDPR,
ETid-2738,"REPSOL COMERCIALIZADORA DE ELECTRICIDAD Y GAS, S.L.",Spain,2025,2025-05-26,1380000,Transportation and Energy,Art. 5|Art. 32,4%,Insufficient technical and organisational measures to ensure information security,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2738,https://www.aepd.es/documento/ps-00090-2024.pdf,powerbi-export-2026-09-20,"Art. 5 (1) d) GDPR, Art. 32 GDPR",
ETid-3168,"RESIDENCIAL ETXE-LAN, S.L.",Spain,2026,2026-04-28,1800,Real Estate,Art. 58,2%,Insufficient cooperation with supervisory authority,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-3168,https://www.aepd.es/documento/ps-00643-2025.pdf,powerbi-export-2026-09-20,Art. 58 (1) GDPR,
ETid-1080,"RESTATURANTE FUENTEBRO, S.C.",Spain,2022,2022-02-21,1500,Accomodation and Hospitality,Art. 13,4%,Insufficient fulfilment of information obligations,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1080,https://www.aepd.es/es/documento/ps-00463-2021.pdf,powerbi-export-2026-09-20,Art. 13 GDPR,
ETid-371,Restaurant,Spain,2020,2020-08-05,3000,Accomodation and Hospitality,Art. 5|Art. 12|Art. 13,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-371,https://www.aepd.es/es/documento/ps-00479-2019.pdf,powerbi-export-2026-09-20,"Art. 5 (1) c) GDPR, Art. 12 GDPR, Art. 13 GDPR",
ETid-1329,Restaurant owner,Spain,2022,2022-08-08,600,Accomodation and Hospitality,Art. 5|Art. 13,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1329,https://www.aepd.es/es/documento/ps-00617-2021.pdf,powerbi-export-2026-09-20,"Art. 5 (1) c) GDPR, Art. 13 GDPR",
ETid-2332,Restaurant owner,Spain,2024,2024-03-25,2400,Accomodation and Hospitality,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2332,https://www.aepd.es/documento/ps-00087-2024.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-922,Restaurant owner,Spain,2021,2021-11-29,1000,Accomodation and Hospitality,Art. 13,4%,Insufficient fulfilment of information obligations,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-922,https://www.aepd.es/es/documento/ps-00305-2021.pdf,powerbi-export-2026-09-20,Art. 13 GDPR,
ETid-1446,"RESTEXPERIENCE, S.L.",Spain,2022,2022-10-19,5000,Accomodation and Hospitality,Art. 5|Art. 32,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1446,https://www.aepd.es/es/documento/ps-00101-2022.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 32 GDPR",
ETid-245,Retailer,Spain,2020,2020-03-06,3200,Industry and Commerce,Art. 13|Art. 14,4%,Insufficient fulfilment of information obligations,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-245,https://www.aepd.es/es/documento/ps-00360-2019.pdf,powerbi-export-2026-09-20,"Art. 13 GDPR, Art. 14 GDPR",
ETid-2002,RING RING CLIN S.L.,Spain,2023,2023-08-11,500,Industry and Commerce,Art. 58,2%,Insufficient cooperation with supervisory authority,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2002,https://www.aepd.es/es/documento/ps-00087-2023.pdf,powerbi-export-2026-09-20,Art. 58 (1) GDPR,
ETid-565,"Ripobruna 207, S.L.",Spain,2021,2021-02-12,1600,Accomodation and Hospitality,Art. 5,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-565,https://www.aepd.es/es/documento/ps-00191-2020.pdf,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-2969,RISING SUN CAR RENTAL S..L.,Spain,2025,2025-12-01,3600,Industry and Commerce,Art. 5|Art. 13,4%,Non-compliance with general data processing principles,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2969,https://www.aepd.es/documento/ps-00241-2025.pdf,powerbi-export-2026-09-20,"Art. 5 (1) c) GDPR, Art. 13 GDPR",
ETid-2512,"RIVENDELL TECHNOLOGY, S.L.",Spain,2024,2024-10-31,900,Not assigned,Art. 58,2%,Insufficient cooperation with supervisory authority,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2512,https://www.aepd.es/documento/ps-00369-2024.pdf,powerbi-export-2026-09-20,Art. 58 (2) GDPR,
ETid-2597,"ROCA & ASOCIADOS ABOGADOS Y ECONOMISTAS, S.L.P.",Spain,2024,2024-10-04,5000,"Finance, Insurance and Consulting",Art. 6,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2597,https://www.aepd.es/documento/ps-00526-2023.pdf,powerbi-export-2026-09-20,Art. 6 (1) GDPR,
ETid-1351,"RODALI GESTIÓN INMOBILIARIA, S.L.",Spain,2022,2022-08-16,5000,Real Estate,Art. 13,4%,Insufficient fulfilment of information obligations,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-1351,https://www.aepd.es/es/documento/ps-00618-2021.pdf,powerbi-export-2026-09-20,Art. 13 GDPR,
ETid-2269,"ROUNDED TECHNOLOGIES, S.L.",Spain,2024,2024-01-23,7500,Industry and Commerce,Art. 21,4%,Insufficient fulfilment of data subjects rights,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2269,https://www.aepd.es/documento/ps-00378-2023.pdf,powerbi-export-2026-09-20,"Art. 21 LSSI, Art. 21 GDPR",
ETid-298,Salad Market S.L. (Catering Company),Spain,2020,2020-06-09,3000,Industry and Commerce,Art. 13|Art. 14,4%,Insufficient fulfilment of information obligations,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-298,https://www.aepd.es/es/documento/ps-00048-2020.pdf,powerbi-export-2026-09-20,"Art. 13 GDPR, Art. 14 GDPR",
ETid-2274,"SANITAS, S.A. DE SEGUROS",Spain,2024,2024-02-06,160000,"Finance, Insurance and Consulting",Art. 6|Art. 9,4%,Insufficient legal basis for data processing,Spanish Data Protection Authority (aepd),,,,,,,,,https://www.enforcementtracker.com/ETid-2274,https://www.aepd.es/documento/ps-00479-2023.pdf,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 9 GDPR",
